"acc_train" "acc_test" "test_lower" "test_upper" "Method"
0.827846886446886 0.887096774193548 0.781113213479142 0.953383375627183 "xicor"
0.819526007326007 0.854838709677419 0.742243137270859 0.931411387376539 "xicor"
0.859517216117216 0.919354838709677 0.821747406867766 0.973295383204164 "xicor"
0.846844688644689 0.790322580645161 0.668179165710105 0.883361034221898 "xicor"
0.839742124542125 0.887096774193548 0.781113213479142 0.953383375627183 "xicor"
0.821370695970696 0.887096774193548 0.781113213479142 0.953383375627183 "xicor"
0.831931135531136 0.870967741935484 0.761491863618209 0.942609994392978 "xicor"
0.890954578754579 0.774193548387097 0.650263132359369 0.870696081027774 "xicor"
0.853198534798535 0.82258064516129 0.704686678529349 0.907961604082047 "xicor"
0.840658608058608 0.903225806451613 0.801169623701541 0.963650418307025 "xicor"
0.808353846153846 0.903225806451613 0.801169623701541 0.963650418307025 "xicor"
0.843466666666667 0.903225806451613 0.801169623701541 0.963650418307025 "xicor"
0.851522344322344 0.870967741935484 0.761491863618209 0.942609994392978 "xicor"
0.8283663003663 0.887096774193548 0.781113213479142 0.953383375627183 "xicor"
0.83920293040293 0.854838709677419 0.742243137270859 0.931411387376539 "xicor"
0.852389743589744 0.870967741935484 0.761491863618209 0.942609994392978 "rdc"
0.852376556776557 0.82258064516129 0.704686678529349 0.907961604082047 "rdc"
0.834810256410256 0.82258064516129 0.704686678529349 0.907961604082047 "rdc"
0.87030989010989 0.806451612903226 0.686314048300537 0.895790370737824 "rdc"
0.844731868131868 0.887096774193548 0.781113213479142 0.953383375627183 "rdc"
0.836702564102564 0.774193548387097 0.650263132359369 0.870696081027774 "rdc"
0.819188278388278 0.887096774193548 0.781113213479142 0.953383375627183 "rdc"
0.846849084249084 0.854838709677419 0.742243137270859 0.931411387376539 "rdc"
0.818696703296703 0.806451612903226 0.686314048300537 0.895790370737824 "rdc"
0.827516483516484 0.838709677419355 0.723320154165078 0.919846935083223 "rdc"
0.846134798534799 0.838709677419355 0.723320154165078 0.919846935083223 "rdc"
0.861324542124542 0.741935483870968 0.615027546671032 0.844730006535794 "rdc"
0.864427838827839 0.790322580645161 0.668179165710105 0.883361034221898 "rdc"
0.829651282051282 0.854838709677419 0.742243137270859 0.931411387376539 "rdc"
0.814028571428571 0.919354838709677 0.821747406867766 0.973295383204164 "rdc"
0.840745054945055 0.887096774193548 0.781113213479142 0.953383375627183 "rdc"
0.829622710622711 0.854838709677419 0.742243137270859 0.931411387376539 "rdc"
0.814479853479854 0.870967741935484 0.761491863618209 0.942609994392978 "rdc"
0.859591208791209 0.82258064516129 0.704686678529349 0.907961604082047 "rdc"
0.829347985347985 0.870967741935484 0.761491863618209 0.942609994392978 "rdc"
0.863385347985348 0.854838709677419 0.742243137270859 0.931411387376539 "rdc"
0.833773626373626 0.838709677419355 0.723320154165078 0.919846935083223 "rdc"
0.815794871794872 0.919354838709677 0.821747406867766 0.973295383204164 "rdc"
0.815010989010989 0.870967741935484 0.761491863618209 0.942609994392978 "rdc"
0.795884249084249 0.854838709677419 0.742243137270859 0.931411387376539 "rdc"
0.835405860805861 0.854838709677419 0.742243137270859 0.931411387376539 "rdc"
0.832937728937729 0.806451612903226 0.686314048300537 0.895790370737824 "rdc"
0.850570695970696 0.741935483870968 0.615027546671032 0.844730006535794 "rdc"
